Lat,Long,Alt
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
